symbol,dst,weight
BRD.RO,VONN.SW,0.7638361886307945
DNB.OL,CMBN.SW,0.7637488951876428
STAN.L,MIL.WA,0.7636359752124071
SAB.MC,KOMB.PR,0.7635167869721248
STB.L,STAN.L,0.7626832219879097
GLE.PA,OSB.L,0.7623189962353698
TLV.RO,CMBN.SW,0.7620154951435478
ETE.AT,TLV.RO,0.7619945864016265
MIL.WA,BCVN.SW,0.7619580755955331
BCGE.SW,NONG.OL,0.761895896210808
BARC.L,SHB-A.ST,0.7617722978081773
ETE.AT,VLK.AS,0.7614560094005532
BPE.MI,EUROB.AT,0.7599075406562344
EBS.VI,ETE.AT,0.7596765015703895
STAN.L,KOMB.PR,0.7589781971258204
BBVA.MC,VLK.AS,0.757637937736261
NDA-SE.ST,TPEIR.AT,0.757496712323719
JYSK.CO,MIL.WA,0.757353532946448
HSBA.L,VLK.AS,0.7569158904627286
LLOY.L,NONG.OL,0.7566019379888376
SAN.MC,PBB.DE,0.7565915484799645
CBG.L,FBK.MI,0.7559433234505678
MING.OL,TPEIR.AT,0.7549871401292956
CBG.L,MBK.WA,0.7538738484356989
BCGE.SW,LLOY.L,0.7531075131568163
DNB.OL,VONN.SW,0.7518251872604738
MB.MI,OSB.L,0.751628927784966
BBVA.MC,INVP.L,0.7508544390494621
PBB.DE,OSB.L,0.7508114764920258
SAN.MC,OSB.L,0.7502833660663644
KBC.BR,CMBN.SW,0.7498603131508517
NWG.L,NONG.OL,0.7495465220943224
GLE.PA,KOMB.PR,0.7495135791335544
DBK.DE,KOMB.PR,0.7489497792071457
BKT.MC,NONG.OL,0.7487699327932935
ISP.MI,TPEIR.AT,0.7483421142135007
CBG.L,PKO.WA,0.7483323159351764
BPE.MI,MIL.WA,0.7479823843754781
HSBA.L,SHB-A.ST,0.7477134917412621
BCP.LS,VONN.SW,0.7467817790025805
CBG.L,MING.OL,0.7465252409163652
EUROB.AT,SHB-A.ST,0.7465085803909948
BIRG.IR,UBSG.SW,0.7463054393741865
VLK.AS,VONN.SW,0.745778170898345
DANSKE.CO,BCVN.SW,0.745379223678414
BKT.MC,LLOY.L,0.7448427395697715
STAN.L,CBK.DE,0.7446046971676835
DBK.DE,OSB.L,0.7442223886549943
CBG.L,BAER.SW,0.7441332047523419
KOMB.PR,SHB-A.ST,0.7440584292382691
CBK.DE,EUROB.AT,0.7439273792835425
PTSB.IR,STB.L,0.7433201011681309
EBS.VI,PBB.DE,0.7433139563259747
DBK.DE,MING.OL,0.7425009751497584
MB.MI,TPEIR.AT,0.7423588657952996
BCP.LS,NONG.OL,0.7402206380273763
ALR.WA,CBK.DE,0.7383812367749912
CBG.L,BBVA.MC,0.7382535686422516
CABK.MC,SHB-A.ST,0.7369492683337727
SHB-A.ST,KOMB.PR,0.7368920194735479
INGA.AS,LLOY.L,0.7360517947340423
BPE.MI,SHB-A.ST,0.73565398540525
BAMI.MI,SHB-A.ST,0.7349145859377093
CBG.L,UCG.MI,0.7339330237398831
LLOY.L,MIL.WA,0.7337799244158324
PBB.DE,MIL.WA,0.7336629170368791
FBK.MI,OSB.L,0.7332462114947303
LLOY.L,PKO.WA,0.7321719088914843
BMPS.MI,VONN.SW,0.7319826350420526
CABK.MC,INVP.L,0.7319447938601411
UCG.MI,VLK.AS,0.7318770459441117
FBK.MI,ETE.AT,0.7312159590087539
CBG.L,TLV.RO,0.7301451444008727
GLE.PA,VONN.SW,0.7300844787582836
TLV.RO,BMPS.MI,0.7299148235921931
GLE.PA,EUROB.AT,0.7291652200491023
MING.OL,ETE.AT,0.7291170899208582
TPEIR.AT,OSB.L,0.728873415405202
VONN.SW,VLK.AS,0.7288537457282296
PBB.DE,VLK.AS,0.7283679096412642
NDA-SE.ST,PBB.DE,0.7280231666747399
SWED-A.ST,NONG.OL,0.7276929053819281
BMPS.MI,SPL.WA,0.7270801510867495
CBK.DE,INVP.L,0.7265952839153447
CBG.L,BMPS.MI,0.7257694899365498
CMBN.SW,HSBA.L,0.725228456985448
BAMI.MI,PBB.DE,0.7243265262709054
STAN.L,VLK.AS,0.7241983621732051
STB.L,BAMI.MI,0.7230575144532919
PKO.WA,CBK.DE,0.7227554157862363
BPSO.MI,INVP.L,0.722571382810108
SPL.WA,BMPS.MI,0.7216897299213587
ING.WA,CBK.DE,0.7208250956009963
BBVA.MC,SHB-A.ST,0.7197344025193024
MBK.WA,ETE.AT,0.7195547640266874
NDA-SE.ST,MIL.WA,0.7191508457928469
PKO.WA,STAN.L,0.7191013002994494
UBSG.SW,PBB.DE,0.719017980323889
INGA.AS,PBB.DE,0.7187247878431775
ETE.AT,INVP.L,0.7184286855758354
HSBA.L,VONN.SW,0.7178477865710587
BCGE.SW,EBS.VI,0.7176906958861706
KOMB.PR,BMPS.MI,0.717260492851124
A5G.IR,EFGN.SW,0.7172114399571953
CBK.DE,VLK.AS,0.7171619952044134
ABN.AS,CMBN.SW,0.7167340942426137
UBSG.SW,SHB-A.ST,0.7161004361767251
SPL.WA,LLOY.L,0.7156906823760393
SAB.MC,SHB-A.ST,0.7153636439965729
STB.L,MB.MI,0.7146537005627372
ING.WA,SWED-A.ST,0.7139374021322
BMPS.MI,DNB.OL,0.7139009828631194
BMED.MI,ETE.AT,0.7138850156845756
BKT.MC,PBB.DE,0.7133549772736445
CABK.MC,VLK.AS,0.7133453798213842
BCGE.SW,BKT.MC,0.7128833560749944
BCVN.SW,TLV.RO,0.7126284971775263
SAB.MC,TPEIR.AT,0.711847296485519
FBK.MI,CBK.DE,0.7111918470636818
ALR.WA,BCVN.SW,0.7104453290852331
EFGN.SW,PBB.DE,0.7094189578546338
RBI.VI,CMBN.SW,0.7087164017537158
STAN.L,MING.OL,0.7082535237401032
CBK.DE,ING.WA,0.7081457441722756
PKO.WA,DNB.OL,0.7081284287880285
BMPS.MI,NONG.OL,0.7073491636750235
CBG.L,ACA.PA,0.7069385985668358
BMED.MI,BCVN.SW,0.7063309087602764
ABN.AS,TPEIR.AT,0.705899441858978
DANSKE.CO,TPEIR.AT,0.7051482933534271
PEO.WA,OSB.L,0.7042144161854021
SWED-A.ST,BCVN.SW,0.7040406329732591
BBVA.MC,PBB.DE,0.7039068740783719
BCGE.SW,NDA-SE.ST,0.703870834337364
BNP.PA,TPEIR.AT,0.7016032993725477
SYDB.CO,KOMB.PR,0.7015373391088119
LLOY.L,ING.WA,0.7008504506403999
ING.WA,LLOY.L,0.699972093413224
CABK.MC,BAER.SW,0.6993796699289194
BNP.PA,BCVN.SW,0.6991125148688245
PEO.WA,NONG.OL,0.6987129105881948
STAN.L,PKO.WA,0.6986631880309717
BIRG.IR,EFGN.SW,0.6983120443567752
CBG.L,TPEIR.AT,0.6980212633642581
VONN.SW,SHB-A.ST,0.6954856229954621
BAMI.MI,VONN.SW,0.6950939701412535
MING.OL,EUROB.AT,0.6949455399177876
PEO.WA,VLK.AS,0.6948449399111905
BMED.MI,OSB.L,0.6946543040846781
SWED-A.ST,EUROB.AT,0.6943854275004795
INVP.L,DNB.OL,0.6938263015485917
BPSO.MI,MING.OL,0.6928275621556998
ABN.AS,VONN.SW,0.692190961799411
SHB-A.ST,VONN.SW,0.6918652488902719
JYSK.CO,EUROB.AT,0.6917024978853924
PEO.WA,MING.OL,0.6914270307933159
CMBN.SW,SHB-A.ST,0.6913291255785012
ISP.MI,VLK.AS,0.6903833264670945
LLOY.L,ETE.AT,0.68970851646365
VLK.AS,ETE.AT,0.6897021838982105
SWED-A.ST,VLK.AS,0.6892090804464631
EFGN.SW,BIRG.IR,0.6886308711837255
ABN.AS,SHB-A.ST,0.688602704940813
SPL.WA,DNB.OL,0.6880485668919823
EFGN.SW,BCVN.SW,0.6876262729527066
INGA.AS,VONN.SW,0.6870266378000363
CMBN.SW,DBK.DE,0.6858898405831757
SYDB.CO,TPEIR.AT,0.6857330874469036
TPEIR.AT,BCVN.SW,0.6854078749179484
VLK.AS,CMBN.SW,0.6853248665420629
MB.MI,NONG.OL,0.6846098237093204
SAB.MC,BCVN.SW,0.6844659615966868
KBC.BR,MING.OL,0.6837973422618032
BMPS.MI,CMBN.SW,0.6829190095939024
STB.L,TPEIR.AT,0.6824947034415232
INVP.L,PBB.DE,0.6815859007171765
PTSB.IR,SYDB.CO,0.6814589980260289
SAB.MC,INVP.L,0.6813737481142783
STAN.L,TPEIR.AT,0.6807496294570186
SYDB.CO,PBB.DE,0.6798848809687359
PTSB.IR,NONG.OL,0.6795206274637751
SAN.MC,SHB-A.ST,0.6793119385161855
BPE.MI,VLK.AS,0.6789324093914645
SWED-A.ST,VONN.SW,0.6785792366091449
MING.OL,KOMB.PR,0.6784490589814952
A5G.IR,LLOY.L,0.6781161544460386
VONN.SW,BKT.MC,0.677690504829308
SPL.WA,VLK.AS,0.6776209448398041
A5G.IR,ETE.AT,0.6771388782148854
BPSO.MI,NONG.OL,0.6770301996410744
DNB.OL,INVP.L,0.6769988931235401
BCP.LS,PBB.DE,0.6763655487018309
TLV.RO,DNB.OL,0.6761330077199332
MING.OL,SPL.WA,0.6750416604922301
SWED-A.ST,INVP.L,0.6747653313753664
FBK.MI,BCVN.SW,0.6744056619915061
SYDB.CO,TLV.RO,0.6743397396571007
PTSB.IR,BPE.MI,0.6742078178151651
MB.MI,CBK.DE,0.6741543571408913
KOMB.PR,LLOY.L,0.6741533539110363
MB.MI,VONN.SW,0.6734571209260717
RBI.VI,BCVN.SW,0.6732186354859027
BPSO.MI,OSB.L,0.6731574960733445
ABN.AS,MING.OL,0.6729194690076608
ETE.AT,CBK.DE,0.6722633027810512
DANSKE.CO,PBB.DE,0.6709754582953975
BBVA.MC,TPEIR.AT,0.6706406966627234
EUROB.AT,DNB.OL,0.6703363995048566
KOMB.PR,VLK.AS,0.6703015878846225
EUROB.AT,BCVN.SW,0.6702115024338681
VONN.SW,TPEIR.AT,0.6701869905789697
INGA.AS,ETE.AT,0.6701045499452855
OSB.L,ABN.AS,0.6699716722029283
KOMB.PR,VONN.SW,0.6692451254346787
LLOY.L,SHB-A.ST,0.6692408282249291
VLK.AS,PBB.DE,0.6688203081841314
BKT.MC,MING.OL,0.6679651173142835
OSB.L,MIL.WA,0.6672796211620681
MBK.WA,DNB.OL,0.6667840516289821
ISP.MI,VONN.SW,0.6664274105132821
JYSK.CO,CMBN.SW,0.6656144030875997
ACA.PA,DNB.OL,0.6650590387943822
FBK.MI,PBB.DE,0.6645961430009257
BAMI.MI,CMBN.SW,0.6643552268370998
TPEIR.AT,CBK.DE,0.6628073777910747
SAB.MC,CMBN.SW,0.6626874458742223
UBSG.SW,TLV.RO,0.6624622012289755
ABN.AS,NONG.OL,0.6622659795166352
BAMI.MI,VLK.AS,0.6619086866314797
MIL.WA,CBK.DE,0.6613198111735966
OSB.L,PBB.DE,0.6608691106239758
UCG.MI,VONN.SW,0.6601759824521582
NWG.L,CMBN.SW,0.660006695838535
ISP.MI,SHB-A.ST,0.659932018584503
CBG.L,MIL.WA,0.6595128380099088
EUROB.AT,VONN.SW,0.6589949957490656
CBG.L,BCVN.SW,0.6584061714166408
BAER.SW,CMBN.SW,0.6578821356055135
KBC.BR,ETE.AT,0.6576909728395516
EFGN.SW,OSB.L,0.6574737839073154
LLOY.L,PBB.DE,0.6571614721352246
STB.L,NONG.OL,0.6562619740186674
PKO.WA,OSB.L,0.6554647178639391
BBVA.MC,CMBN.SW,0.6530964039514252
ETE.AT,ACA.PA,0.6525441793880973
EFGN.SW,SHB-A.ST,0.6519551604763509
CBK.DE,NONG.OL,0.651946422712929
ABN.AS,PBB.DE,0.6516396155818196
BARC.L,BCVN.SW,0.6514392124520693
CMBN.SW,BIRG.IR,0.6512357843311861
BBVA.MC,MING.OL,0.6508624649688161
GLE.PA,PBB.DE,0.6498891463678352
NWG.L,KOMB.PR,0.6498449792644877
RBI.VI,VLK.AS,0.6495742478939364
SAN.MC,TPEIR.AT,0.6493080432535474
BCP.LS,TPEIR.AT,0.6492617222670962
VONN.SW,SPL.WA,0.6488546979514188
TLV.RO,LLOY.L,0.648693306699371
SEB-A.ST,BCVN.SW,0.6486083478194344
CMBN.SW,KOMB.PR,0.6484962475345616
CABK.MC,TPEIR.AT,0.6482727232222969
SPL.WA,PBB.DE,0.64774346536187
STB.L,DNB.OL,0.6472704500172126
CMBN.SW,EBS.VI,0.6472171728861026
ISP.MI,CMBN.SW,0.6458489622414294
SAN.MC,VONN.SW,0.6455653941423823
VLK.AS,KOMB.PR,0.6454763535409996
UCG.MI,TPEIR.AT,0.6452298664655816
UCG.MI,SHB-A.ST,0.6450274382171454
BAMI.MI,NONG.OL,0.6445584857913387
KBC.BR,OSB.L,0.6433296871555824
MING.OL,CBK.DE,0.643267915516824
KOMB.PR,MING.OL,0.6431264289227638
CBK.DE,BAER.SW,0.6431241216950584
ALR.WA,STAN.L,0.6427892311858244
TPEIR.AT,VONN.SW,0.6423167699686787
BARC.L,CBK.DE,0.6419110794276882
CMBN.SW,PKO.WA,0.6413824987837319
TLV.RO,NONG.OL,0.6412869846740784
PEO.WA,BCVN.SW,0.6411527894144974
BPE.MI,VONN.SW,0.6409883837922328
CBK.DE,SHB-A.ST,0.6407980790387412
BCP.LS,BCVN.SW,0.6402513662686428
STB.L,ALR.WA,0.6402245417553658
BCGE.SW,SHB-A.ST,0.6399208893306042
DANSKE.CO,VLK.AS,0.639526978757291
CBG.L,UBSG.SW,0.6379727627159448
CBG.L,SAB.MC,0.6379557748047795
STAN.L,SHB-A.ST,0.6370006582803015
STB.L,VLK.AS,0.6362814007244547
SAN.MC,MING.OL,0.6352647510188139
UCG.MI,NONG.OL,0.6337224758014967
A5G.IR,INVP.L,0.6335920642695899
STB.L,BPSO.MI,0.6334406888763019
VLK.AS,ING.WA,0.6331758685725792
EUROB.AT,PTSB.IR,0.6330521966451556
BRD.RO,PEO.WA,0.6330287515329095
CABK.MC,LLOY.L,0.6327060071207874
BNP.PA,SHB-A.ST,0.6325150203097962
SYDB.CO,CMBN.SW,0.63223998259362
BPSO.MI,VLK.AS,0.6322037785076314
DNB.OL,EUROB.AT,0.6319370275828605
MIL.WA,LLOY.L,0.6302455830381678
RBI.VI,SHB-A.ST,0.6294781133576628
EFGN.SW,DNB.OL,0.6286141213396857
JYSK.CO,SPL.WA,0.6282590849628716
OSB.L,BCP.LS,0.6282537429614373
HSBA.L,MING.OL,0.627378142310047
SAN.MC,BCVN.SW,0.6266727609587975
CBK.DE,BCVN.SW,0.6266702151771905
EFGN.SW,CBK.DE,0.6261482987550236
EBS.VI,VLK.AS,0.6258881133202423
OSB.L,A5G.IR,0.6248827333565172
BMPS.MI,TPEIR.AT,0.6239624444604183
SEB-A.ST,TLV.RO,0.6226057093483368
JYSK.CO,TPEIR.AT,0.6223369045135311
CMBN.SW,ING.WA,0.6212783384807561
ALR.WA,VLK.AS,0.6212008554224124
ISP.MI,PBB.DE,0.6211769396921671
SWED-A.ST,TPEIR.AT,0.6196083302131931
CMBN.SW,A5G.IR,0.6194794669800516
BRD.RO,SWED-A.ST,0.6184153034252902
ING.WA,OSB.L,0.6159791334276846
PTSB.IR,BCVN.SW,0.6159569362217119
CBG.L,BKT.MC,0.6157732324046318
BRD.RO,NWG.L,0.6154942681256953
STB.L,SPL.WA,0.6154587083166648
BNP.PA,CMBN.SW,0.6150171788779376
ETE.AT,BMPS.MI,0.6141553003521545
BKT.MC,OSB.L,0.6129894525726223
BPE.MI,KOMB.PR,0.6127678911118152
MING.OL,ING.WA,0.6127253366931088
BMED.MI,PBB.DE,0.6124294651985609
INGA.AS,KOMB.PR,0.6118169883519682
SAB.MC,PBB.DE,0.6106672348212602
RBI.VI,PBB.DE,0.6100031286555359
PBB.DE,DNB.OL,0.6093779972360951
EBS.VI,TLV.RO,0.6092296461730404
PEO.WA,SHB-A.ST,0.6088141996068074
ACA.PA,EUROB.AT,0.6084697021378748
DANSKE.CO,OSB.L,0.6074754616309413
INGA.AS,NONG.OL,0.6067745499006615
STB.L,BAER.SW,0.6056185095334992
TPEIR.AT,TLV.RO,0.604581188734772
BCVN.SW,EBS.VI,0.6036903739714061
SPL.WA,OSB.L,0.6035966247573774
CABK.MC,NONG.OL,0.603519094772823
BRD.RO,DBK.DE,0.6032119749340911
ABN.AS,ETE.AT,0.6032052140390273
ING.WA,VLK.AS,0.6024384888876256
CBG.L,NONG.OL,0.6022087524850206
CBK.DE,MING.OL,0.6020356960338483
SEB-A.ST,CMBN.SW,0.6009714313723933
VONN.SW,PTSB.IR,0.600645044609033
MB.MI,CMBN.SW,0.5994789282685654
GLE.PA,NONG.OL,0.5987484862753994
BAMI.MI,KOMB.PR,0.5986186950507434
PEO.WA,VONN.SW,0.5978734975944353
BBVA.MC,ETE.AT,0.5963770676230045
BAMI.MI,MING.OL,0.5955522156843716
VONN.SW,ING.WA,0.5951295241197561
BNP.PA,KOMB.PR,0.5941177773041929
ISP.MI,NONG.OL,0.5934288461404446
BIRG.IR,BCVN.SW,0.5933560767549968
CBK.DE,SPL.WA,0.592717988517036
CBG.L,STAN.L,0.5924245811628469
ING.WA,NDA-SE.ST,0.5907138442806399
BIRG.IR,VLK.AS,0.5906336637871086
DBK.DE,BCVN.SW,0.5905793115717094
CBG.L,ING.WA,0.5901520734246547
BRD.RO,PKO.WA,0.5880923383907951
GLE.PA,TPEIR.AT,0.5877330704486957
HSBA.L,CBK.DE,0.5861056788616347
BRD.RO,STB.L,0.585510047808856
ACA.PA,BCVN.SW,0.584770059633525
BPSO.MI,PBB.DE,0.584279557820527
BCGE.SW,FBK.MI,0.5826474766786415
CBG.L,DBK.DE,0.5826426416583087
NDA-SE.ST,VONN.SW,0.5815686801062143
DNB.OL,ING.WA,0.5809057971185819
INVP.L,ETE.AT,0.5798841295821778
INVP.L,CMBN.SW,0.5781207019461803
SEB-A.ST,ING.WA,0.5771656672410049
STB.L,SHB-A.ST,0.5768656795315907
BCP.LS,KOMB.PR,0.5762351040349165
MBK.WA,OSB.L,0.5759616991540618
OSB.L,EBS.VI,0.5744629464505718
PKO.WA,LLOY.L,0.5737055472027783
BPE.MI,CMBN.SW,0.573347909686965
DNB.OL,ETE.AT,0.5726272535110793
SAB.MC,NONG.OL,0.5702324523657217
STB.L,NWG.L,0.5682179612189349
KBC.BR,NONG.OL,0.5679049604766938
BRD.RO,BCGE.SW,0.567876780073547
PBB.DE,KOMB.PR,0.5678131104622834
STB.L,PTSB.IR,0.5669139839613153
BIRG.IR,PBB.DE,0.5665984904944081
ETE.AT,BCP.LS,0.5663241794558115
PTSB.IR,LLOY.L,0.5658623422445391
BNP.PA,ETE.AT,0.5648156152451353
BIRG.IR,ETE.AT,0.5643558580372875
HSBA.L,OSB.L,0.5639881559686654
BPE.MI,PBB.DE,0.5639676443593495
SPL.WA,NONG.OL,0.5634594137513027
TLV.RO,OSB.L,0.563326040924279
ALR.WA,NONG.OL,0.5627516882223148
BAMI.MI,BCVN.SW,0.5612350398036332
BCVN.SW,KOMB.PR,0.5601734088507639
CMBN.SW,CBK.DE,0.5579370350422629
CABK.MC,BCVN.SW,0.557837988122925
BRD.RO,ABN.AS,0.5559717737891084
SWED-A.ST,CMBN.SW,0.5558986970507404
MB.MI,SHB-A.ST,0.5557736209841655
INGA.AS,MING.OL,0.5555763172422037
BPE.MI,MING.OL,0.5545307456492755
CBG.L,HSBA.L,0.5540054263846054
OSB.L,SHB-A.ST,0.5531928004673099
ACA.PA,VONN.SW,0.5530196579103124
BPE.MI,TPEIR.AT,0.5527667325164816
BRD.RO,BARC.L,0.5503084897160797
ACA.PA,VLK.AS,0.5497510144430297
INGA.AS,CMBN.SW,0.5495592199828407
NWG.L,MING.OL,0.5484903275429653
EBS.VI,SHB-A.ST,0.5476831671539194
HSBA.L,BCVN.SW,0.5474785281936757
BPE.MI,OSB.L,0.5473284790964617
SWED-A.ST,OSB.L,0.5471722363170141
KOMB.PR,TLV.RO,0.547030163017571
PKO.WA,VLK.AS,0.5469774693646311
PTSB.IR,PEO.WA,0.5464229506555168
PKO.WA,NONG.OL,0.5458592137238545
KBC.BR,BCVN.SW,0.5443856784090007
SPL.WA,CBK.DE,0.5442295845604109
SWED-A.ST,ING.WA,0.5438926918783337
BIRG.IR,VONN.SW,0.5438407326359206
STAN.L,BCGE.SW,0.543375257885477
SAN.MC,NONG.OL,0.5426693126125332
BCP.LS,CMBN.SW,0.5421313012467835
SHB-A.ST,MIL.WA,0.5405680194579281
DANSKE.CO,CMBN.SW,0.5399227915925655
CMBN.SW,TLV.RO,0.5394743809464873
UCG.MI,ETE.AT,0.5390992397731175
BPE.MI,NONG.OL,0.5389488041709721
JYSK.CO,STB.L,0.5361782877972557
SHB-A.ST,TLV.RO,0.5356072365522139
SPL.WA,SHB-A.ST,0.5346568994908937
BRD.RO,MBK.WA,0.5331505769238698
STB.L,DBK.DE,0.5328945665908386
PBB.DE,ALR.WA,0.5319519461436204
MIL.WA,VONN.SW,0.5314229250720728
CBG.L,PTSB.IR,0.5310042217336077
PTSB.IR,CBK.DE,0.5305451882929909
DANSKE.CO,ETE.AT,0.5298052480140886
SHB-A.ST,CMBN.SW,0.5295381857366976
CBK.DE,BCGE.SW,0.5292746781783003
BIRG.IR,TPEIR.AT,0.5282456609230108
A5G.IR,VONN.SW,0.526541781833413
NDA-SE.ST,TLV.RO,0.5264559493799497
SHB-A.ST,INVP.L,0.5251468364385139
CABK.MC,VONN.SW,0.5244469281228779
UCG.MI,MING.OL,0.523115863750312
EUROB.AT,MING.OL,0.5220513445801009
ALR.WA,SHB-A.ST,0.5218784932544945
STB.L,CABK.MC,0.5217496036164185
SPL.WA,TLV.RO,0.5216936807430113
ALR.WA,VONN.SW,0.5212472312271023
UCG.MI,CMBN.SW,0.5204552590017613
BNP.PA,MING.OL,0.5200751970160117
CBG.L,RBI.VI,0.5190072568971376
ING.WA,DNB.OL,0.5190045497127934
BPSO.MI,TPEIR.AT,0.5187764383807293
INGA.AS,OSB.L,0.518007444225242
BAMI.MI,TPEIR.AT,0.51547805109276
GLE.PA,ETE.AT,0.5141362153032829
EUROB.AT,CMBN.SW,0.5122379359501874
ACA.PA,TPEIR.AT,0.5110742640221297
A5G.IR,MING.OL,0.5106662506708782
BBVA.MC,BCVN.SW,0.5078604430503653
TPEIR.AT,SHB-A.ST,0.5076131553431829
OSB.L,PTSB.IR,0.5071821678040468
CBK.DE,TPEIR.AT,0.5058114900682479
PKO.WA,SHB-A.ST,0.5047549913542067
SHB-A.ST,OSB.L,0.5040763468726396
CBG.L,BIRG.IR,0.5032671348053306
MING.OL,STB.L,0.50321295314172
PTSB.IR,NDA-SE.ST,0.5030010766040431
PTSB.IR,TPEIR.AT,0.5018591805682161
ETE.AT,SHB-A.ST,0.5006353419129388
RBI.VI,NONG.OL,0.5006073134979059
INVP.L,PTSB.IR,0.5003738396267867
BMPS.MI,KOMB.PR,0.4996377429870262
BRD.RO,MING.OL,0.4978702600570766
SAN.MC,CMBN.SW,0.497799688821836
CMBN.SW,SPL.WA,0.4976165533979954
SPL.WA,BCVN.SW,0.4972601456067892
BRD.RO,STAN.L,0.4954081938795992
NONG.OL,ING.WA,0.4910581542798756
KBC.BR,TLV.RO,0.4908946242945453
SAB.MC,ETE.AT,0.4903536597661846
MB.MI,ETE.AT,0.4902298329679664
BRD.RO,ETE.AT,0.489962684049441
BRD.RO,CBK.DE,0.4889643000866349
STB.L,ING.WA,0.4889150884314723
NWG.L,ETE.AT,0.4879409832613116
CBG.L,ALR.WA,0.4867053045859733
SAN.MC,ETE.AT,0.4862571801681024
BRD.RO,LLOY.L,0.4845279141842519
BAER.SW,CBK.DE,0.4838058679831023
SWED-A.ST,ETE.AT,0.4830216567041764
BNP.PA,NONG.OL,0.4829707026376948
KOMB.PR,PTSB.IR,0.4814377365684198
BIRG.IR,NONG.OL,0.4809581443248107
SYDB.CO,ETE.AT,0.4785208690262251
PKO.WA,PBB.DE,0.476556219154289
ABN.AS,OSB.L,0.4760235591289876
CBG.L,VONN.SW,0.4759366356028485
ISP.MI,ETE.AT,0.4746729970291223
BIRG.IR,MING.OL,0.47461902590107
PKO.WA,VONN.SW,0.4746071965086725
PBB.DE,BCVN.SW,0.4735821793748553
JYSK.CO,ETE.AT,0.4735355627761829
BAER.SW,TLV.RO,0.4734674531980702
MBK.WA,NONG.OL,0.4722374561682018
STB.L,BCGE.SW,0.4712523682982639
CABK.MC,PBB.DE,0.4708609402313803
ISP.MI,MING.OL,0.4693291255087757
UCG.MI,BCVN.SW,0.4693259924201122
BBVA.MC,NONG.OL,0.4690888546897568
ING.WA,BCVN.SW,0.468061364131152
PKO.WA,BCVN.SW,0.4678273594949193
CABK.MC,OSB.L,0.4677977144175437
CABK.MC,MING.OL,0.4671615874837249
SWED-A.ST,TLV.RO,0.4668515383714367
CBG.L,NDA-SE.ST,0.4664345292057089
SHB-A.ST,PTSB.IR,0.4659008843893565
HSBA.L,BCGE.SW,0.465529015565119
CBG.L,VLK.AS,0.4633352775094255
CBG.L,EBS.VI,0.4620005912201061
BIRG.IR,OSB.L,0.4602330053635778
UBSG.SW,PTSB.IR,0.4601210579691434
TPEIR.AT,PTSB.IR,0.458215385955463
NDA-SE.ST,BCVN.SW,0.4579943539373434
UCG.MI,OSB.L,0.4566567864442083
MBK.WA,PBB.DE,0.4563851162492977
KOMB.PR,CBK.DE,0.4547552775288466
FBK.MI,TLV.RO,0.4545609336829804
ACA.PA,SHB-A.ST,0.4533888378146504
ISP.MI,OSB.L,0.4533879543156034
BCVN.SW,PBB.DE,0.4532270162188143
EBS.VI,NONG.OL,0.4523392989942623
HSBA.L,PTSB.IR,0.4519768578411531
PBB.DE,NONG.OL,0.4512111080066724
PTSB.IR,EBS.VI,0.4511872239156727
NDA-SE.ST,CMBN.SW,0.4510613403396659
ACA.PA,OSB.L,0.4507150166058546
CBG.L,BMED.MI,0.4503526614211598
TLV.RO,ACA.PA,0.4503170341179194
BARC.L,CMBN.SW,0.4492738261242971
STAN.L,BCVN.SW,0.4490120847767382
NDA-SE.ST,ING.WA,0.4475666403038378
LLOY.L,KOMB.PR,0.4469857010925312
JYSK.CO,TLV.RO,0.4458439611453494
PEO.WA,PBB.DE,0.4454539191443926
MIL.WA,PBB.DE,0.4447593557361589
ISP.MI,BCVN.SW,0.4429605692619822
GLE.PA,CMBN.SW,0.4416849585368554
STB.L,CBK.DE,0.4412133997057602
PKO.WA,MING.OL,0.440631777721832
RBI.VI,TLV.RO,0.4395311903907297
PEO.WA,CMBN.SW,0.4392932994610204
BRD.RO,ALR.WA,0.4390191861799469
EBS.VI,MING.OL,0.4386646388784307
KOMB.PR,PBB.DE,0.4382433541059075
MBK.WA,VONN.SW,0.4366887502026177
MBK.WA,SHB-A.ST,0.4365992606376911
BPSO.MI,BCVN.SW,0.4358831376496684
MIL.WA,OSB.L,0.4352669756054179
UBSG.SW,CMBN.SW,0.4345115429078621
VONN.SW,STB.L,0.4318218087117948
ING.WA,MING.OL,0.4307109428358412
HSBA.L,PBB.DE,0.4296354354464284
OSB.L,BCGE.SW,0.4296238497824682
BMED.MI,PTSB.IR,0.4292550694074493
PBB.DE,ETE.AT,0.4282238099455933
BCGE.SW,ETE.AT,0.4278081120774292
CMBN.SW,PTSB.IR,0.4216311024123532
DNB.OL,TPEIR.AT,0.4215610844228034
STB.L,MBK.WA,0.4207536626578262
ACA.PA,KOMB.PR,0.4188489868305099
A5G.IR,PBB.DE,0.4186730805104274
OSB.L,CBG.L,0.418566844474798
CABK.MC,ETE.AT,0.4164646759526428
SHB-A.ST,TPEIR.AT,0.4163406901868184
DNB.OL,PBB.DE,0.4152087791921225
CMBN.SW,TPEIR.AT,0.4132934667844103
A5G.IR,NONG.OL,0.412475318742037
A5G.IR,BCVN.SW,0.4124499251459014
MBK.WA,BCVN.SW,0.4109914915296472
